area,bedrooms,bathrooms,age,location,furnishing,parking,condition,price
2167.0,3,3,4,Rural Area,Semi-Furnished,3,Good,1450000
1430.0,3,2,4,Metro City,Fully Furnished,1,Poor,9000000
1125.0,2,2,5,Metro City,Fully Furnished,1,Excellent,2900000
1085.0,2,2,15,Metro City,Fully Furnished,3,Excellent,6400000
1275.0,3,2,20,Metro City,Fully Furnished,1,Good,8800000
1200.0,3,3,9,Metro City,Semi-Furnished,1,Good,6500000
2100.0,3,3,12,Metro City,Unfurnished,1,Excellent,19000000
1290.0,2,2,0,Metro City,Semi-Furnished,2,Excellent,10000000
2500.0,3,4,3,Tier-2 City,Fully Furnished,2,Poor,5250000
1445.0,3,2,5,Metro City,Unfurnished,1,Excellent,12500000
1395.0,3,2,3,Metro City,Fully Furnished,0,Good,6300000
700.0,2,2,14,Metro City,Unfurnished,1,Poor,3600000
610.0,1,1,2,Tier-2 City,Unfurnished,0,Good,850000
1128.0,2,2,6,Rural Area,Semi-Furnished,0,Good,1000000
800.0,5,5,1,Metro City,Fully Furnished,2,Good,9500000
1305.0,3,2,19,Metro City,Unfurnished,2,Good,7700000
2520.0,5,4,4,Metro City,Semi-Furnished,0,Excellent,37800000
1142.0,2,2,15,Metro City,Semi-Furnished,1,Good,5600000
900.0,3,4,10,Metro City,Unfurnished,1,Excellent,15500000
670.0,1,1,12,Metro City,Unfurnished,0,Good,3700000
600.0,3,2,11,Metro City,Semi-Furnished,0,Excellent,5000000
1040.0,2,2,4,Metro City,Semi-Furnished,3,Excellent,4200000
1850.0,3,2,24,Metro City,Semi-Furnished,1,Good,11000000
2400.0,3,2,4,Metro City,Fully Furnished,1,Poor,15000000
350.0,4,3,4,Metro City,Unfurnished,1,Good,4500000
1345.0,3,2,23,Metro City,Fully Furnished,1,Excellent,3950000
1241.0,2,2,21,Metro City,Semi-Furnished,0,Good,6400000
1550.0,3,3,20,Metro City,Semi-Furnished,1,Good,7400000
1630.0,3,2,14,Tier-2 City,Fully Furnished,1,Poor,5550000
1350.0,3,3,4,Metro City,Fully Furnished,2,Good,25000000
1090.0,2,2,9,Metro City,Unfurnished,1,Good,3850000
1891.0,4,4,10,Tier-1 City,Unfurnished,3,Good,4050000
1830.0,3,4,21,Metro City,Semi-Furnished,2,Good,15000000
1585.0,3,2,14,Metro City,Unfurnished,1,Good,8000000
2780.0,4,5,0,Metro City,Semi-Furnished,1,Excellent,48000000
1600.0,2,2,0,Tier-1 City,Unfurnished,0,Good,6050000
1230.0,2,2,15,Metro City,Unfurnished,2,Excellent,7600000
1902.0,3,3,2,Metro City,Unfurnished,1,Poor,8900000
2215.0,3,4,4,Rural Area,Unfurnished,2,Good,1350000
1325.0,2,2,12,Metro City,Semi-Furnished,1,Good,7000000
1025.0,2,2,12,Metro City,Semi-Furnished,0,Good,5450000
1140.0,2,2,6,Metro City,Unfurnished,0,Good,4600000
1201.0,2,2,5,Metro City,Semi-Furnished,1,Good,6500000
1195.0,3,2,9,Tier-1 City,Fully Furnished,1,Good,3800000
3565.0,4,4,1,Metro City,Unfurnished,1,Good,21800000
747.0,1,1,2,Metro City,Semi-Furnished,0,Good,3450000
1176.0,3,2,25,Metro City,Unfurnished,1,Poor,4500000
2000.0,4,2,13,Metro City,Unfurnished,1,Good,16000000
1385.0,2,2,20,Metro City,Unfurnished,1,Good,8000000
1065.0,2,2,1,Metro City,Semi-Furnished,1,Poor,4800000
1090.0,2,2,4,Metro City,Unfurnished,3,Good,3200000
2400.0,5,4,3,Metro City,Semi-Furnished,2,Good,22500000
1200.0,3,3,20,Tier-2 City,Unfurnished,0,Good,3050000
1536.0,3,3,19,Metro City,Semi-Furnished,0,Poor,10700000
1616.0,3,3,1,Metro City,Fully Furnished,2,Good,6500000
1404.0,2,2,0,Metro City,Unfurnished,2,Excellent,7000000
1200.0,5,5,6,Metro City,Fully Furnished,1,Good,9000000
1279.0,2,2,7,Tier-1 City,Fully Furnished,1,Good,7300000
1250.0,3,2,5,Metro City,Unfurnished,3,Excellent,6500000
834.0,1,1,2,Metro City,Unfurnished,1,Good,6200000
813.0,1,1,8,Metro City,Semi-Furnished,1,Poor,3900000
1507.0,3,3,1,Metro City,Unfurnished,1,Excellent,8000000
1300.0,3,3,6,Metro City,Fully Furnished,1,Poor,6400000
1570.0,3,3,11,Metro City,Semi-Furnished,0,Good,7600000
2135.0,3,3,14,Metro City,Fully Furnished,0,Good,16000000
1500.0,4,4,1,Metro City,Semi-Furnished,0,Good,36000000
3854.5,4,6,1,Metro City,Semi-Furnished,0,Good,38550000
1145.0,2,2,11,Metro City,Unfurnished,2,Good,7500000
1245.0,2,2,16,Metro City,Fully Furnished,1,Poor,9400000
1200.0,3,2,9,Tier-2 City,Unfurnished,1,Good,2900000
1190.0,2,2,3,Metro City,Fully Furnished,1,Excellent,3900000
1710.0,3,3,18,Metro City,Fully Furnished,0,Excellent,10700000
1595.0,3,3,6,Metro City,Semi-Furnished,0,Good,6200000
3430.0,4,6,5,Metro City,Unfurnished,1,Good,22850000
950.0,2,2,9,Metro City,Semi-Furnished,1,Excellent,4800000
1327.0,2,2,3,Metro City,Semi-Furnished,0,Excellent,8500000
3563.0,4,6,10,Metro City,Unfurnished,0,Good,31000000
1255.0,3,3,21,Metro City,Semi-Furnished,0,Excellent,7750000
1800.0,6,4,25,Tier-2 City,Fully Furnished,1,Good,11500000
3600.0,4,4,10,Metro City,Semi-Furnished,1,Good,26000000
1107.0,3,2,3,Rural Area,Unfurnished,1,Good,550000
700.0,2,2,10,Tier-2 City,Semi-Furnished,2,Good,1050000
1595.0,3,3,23,Metro City,Fully Furnished,1,Excellent,7050000
2500.0,5,5,4,Metro City,Fully Furnished,2,Excellent,12000000
905.0,2,2,13,Metro City,Semi-Furnished,0,Good,5000000
1185.0,2,2,3,Metro City,Semi-Furnished,1,Poor,4250000
530.0,1,1,10,Metro City,Semi-Furnished,1,Excellent,2950000
933.0,1,1,8,Metro City,Semi-Furnished,2,Excellent,6100000
1200.0,3,4,12,Rural Area,Semi-Furnished,1,Good,2950000
3500.0,3,5,4,Metro City,Fully Furnished,1,Good,27500000
4500.0,4,4,21,Metro City,Semi-Furnished,3,Excellent,15000000
1680.0,2,2,15,Metro City,Fully Furnished,3,Good,5900000
2400.0,3,3,19,Metro City,Semi-Furnished,0,Good,25000000
1200.0,2,2,1,Metro City,Unfurnished,1,Good,5350000
1085.0,2,2,4,Metro City,Semi-Furnished,2,Good,4100000
1260.0,3,3,0,Metro City,Unfurnished,0,Good,4950000
3761.0,3,3,0,Metro City,Unfurnished,0,Good,66000000
1570.0,3,3,11,Tier-2 City,Semi-Furnished,0,Good,2450000
1300.0,2,2,25,Metro City,Semi-Furnished,0,Good,8200000
897.0,5,2,3,Metro City,Unfurnished,0,Good,8500000
2100.0,4,3,3,Tier-1 City,Semi-Furnished,2,Good,16450000
1840.0,3,3,14,Metro City,Semi-Furnished,3,Poor,8500000
1300.0,2,2,11,Tier-2 City,Unfurnished,2,Poor,2800000
1400.0,3,2,5,Metro City,Semi-Furnished,1,Poor,4150000
1050.0,4,4,0,Metro City,Semi-Furnished,1,Good,9000000
1475.0,3,2,6,Metro City,Unfurnished,1,Good,5900000
1893.0,3,3,5,Metro City,Fully Furnished,1,Poor,14000000
540.0,3,3,11,Metro City,Semi-Furnished,1,Good,6000000
1115.0,2,2,1,Metro City,Fully Furnished,1,Good,5000000
1200.0,2,2,13,Tier-2 City,Fully Furnished,1,Excellent,1300000
3500.0,3,4,25,Tier-1 City,Semi-Furnished,1,Poor,33100000
1200.0,2,2,4,Metro City,Fully Furnished,3,Excellent,6100000
5000.0,7,7,7,Tier-1 City,Unfurnished,1,Good,22150000
698.5,1,1,18,Metro City,Semi-Furnished,0,Good,2850000
1548.0,3,3,9,Metro City,Unfurnished,0,Good,6500000
1000.0,2,2,5,Rural Area,Unfurnished,2,Excellent,500000
1500.0,4,4,1,Tier-1 City,Semi-Furnished,0,Good,26100000
1052.0,3,2,17,Tier-2 City,Unfurnished,0,Excellent,2100000
866.0,2,2,13,Tier-2 City,Unfurnished,2,Good,1250000
3900.0,4,5,5,Rural Area,Semi-Furnished,2,Good,3000000
1850.0,3,3,0,Metro City,Unfurnished,0,Good,9800000
1535.0,3,3,4,Tier-1 City,Fully Furnished,1,Good,6600000
1096.0,2,2,17,Metro City,Unfurnished,0,Good,4000000
1220.0,2,2,5,Metro City,Semi-Furnished,0,Excellent,3900000
1390.0,3,2,1,Metro City,Semi-Furnished,2,Good,6100000
1719.0,3,3,10,Metro City,Semi-Furnished,0,Good,11600000
1210.0,2,2,2,Metro City,Unfurnished,3,Excellent,6900000
1104.0,2,2,10,Metro City,Fully Furnished,1,Excellent,3650000
2062.0,4,3,18,Metro City,Unfurnished,1,Good,15000000
1530.0,3,2,18,Metro City,Unfurnished,0,Good,7450000
1325.0,3,2,6,Metro City,Semi-Furnished,1,Good,5600000
1201.0,2,2,0,Metro City,Fully Furnished,0,Poor,6000000
1711.0,3,3,9,Metro City,Semi-Furnished,3,Excellent,8550000
2400.0,5,3,12,Metro City,Semi-Furnished,2,Good,32000000
1210.0,2,2,17,Metro City,Unfurnished,1,Excellent,7200000
890.0,2,2,4,Rural Area,Semi-Furnished,1,Excellent,500000
2302.5,4,4,7,Tier-1 City,Unfurnished,1,Excellent,5700000
2400.0,5,5,0,Metro City,Semi-Furnished,1,Good,32500000
1550.0,3,3,12,Metro City,Semi-Furnished,2,Good,25800000
1027.0,2,2,0,Metro City,Fully Furnished,0,Good,4400000
600.0,1,1,7,Metro City,Fully Furnished,2,Poor,5500000
2826.0,3,3,1,Metro City,Unfurnished,0,Excellent,14800000
1125.0,2,2,5,Metro City,Unfurnished,1,Poor,4000000
1200.0,2,1,9,Metro City,Semi-Furnished,1,Good,8100000
1035.0,2,2,16,Tier-1 City,Semi-Furnished,1,Good,2900000
600.0,4,3,12,Metro City,Unfurnished,2,Good,8500000
2690.0,4,4,16,Tier-2 City,Unfurnished,2,Excellent,6400000
2774.0,4,4,0,Metro City,Unfurnished,1,Good,20800000
2480.0,2,2,9,Metro City,Semi-Furnished,1,Good,16000000
995.0,2,2,20,Tier-1 City,Semi-Furnished,1,Good,2650000
815.0,2,2,25,Metro City,Semi-Furnished,0,Good,4000000
525.0,1,1,22,Metro City,Semi-Furnished,0,Good,2750000
2400.0,3,3,19,Metro City,Semi-Furnished,1,Excellent,13500000
580.0,2,2,14,Metro City,Semi-Furnished,1,Excellent,9500000
1225.0,2,2,8,Tier-2 City,Semi-Furnished,1,Excellent,1300000
1140.0,2,2,20,Metro City,Fully Furnished,0,Poor,4950000
1330.0,3,2,17,Metro City,Unfurnished,1,Good,4900000
800.0,2,2,12,Metro City,Semi-Furnished,2,Poor,8000000
3450.0,4,4,10,Metro City,Semi-Furnished,1,Good,29400000
685.0,1,1,0,Metro City,Unfurnished,1,Good,4000000
1100.0,2,2,11,Metro City,Fully Furnished,0,Good,5500000
2666.0,3,3,23,Metro City,Fully Furnished,1,Good,23000000
1000.0,2,2,4,Tier-2 City,Semi-Furnished,0,Excellent,2350000
1427.0,3,2,16,Tier-1 City,Fully Furnished,1,Good,3150000
2100.0,4,3,8,Metro City,Semi-Furnished,1,Excellent,21000000
2423.0,3,4,17,Metro City,Fully Furnished,0,Good,16000000
470.0,1,2,7,Metro City,Unfurnished,1,Good,1000000
630.0,1,1,19,Metro City,Unfurnished,1,Excellent,4050000
1750.0,3,3,18,Metro City,Semi-Furnished,1,Good,8100000
1306.0,3,2,11,Metro City,Unfurnished,0,Good,5800000
3122.0,4,6,5,Metro City,Semi-Furnished,1,Good,23700000
1732.0,3,3,1,Metro City,Semi-Furnished,1,Excellent,8550000
2000.0,4,3,22,Metro City,Semi-Furnished,1,Good,18000000
2200.0,3,2,24,Metro City,Semi-Furnished,2,Good,19000000
1200.0,3,2,22,Metro City,Fully Furnished,0,Good,6500000
2050.0,4,3,6,Tier-1 City,Unfurnished,1,Good,6100000
1040.0,2,2,0,Metro City,Semi-Furnished,1,Poor,3650000
2342.0,4,3,19,Metro City,Unfurnished,3,Good,11500000
695.0,2,1,24,Metro City,Semi-Furnished,1,Good,2500000
905.0,1,1,7,Metro City,Unfurnished,0,Good,5200000
6200.0,5,5,11,Metro City,Semi-Furnished,0,Good,72000000
730.0,1,1,2,Metro City,Semi-Furnished,1,Good,3500000
2395.0,3,4,4,Metro City,Unfurnished,1,Excellent,15000000
1220.0,2,2,12,Tier-1 City,Unfurnished,2,Poor,3600000
1375.0,3,2,9,Metro City,Unfurnished,3,Good,5500000
1270.0,2,2,5,Metro City,Fully Furnished,1,Good,17200000
1150.0,4,4,0,Metro City,Semi-Furnished,2,Excellent,11000000
1840.0,3,3,9,Metro City,Fully Furnished,1,Poor,15500000
1060.0,2,2,1,Tier-2 City,Unfurnished,1,Good,1200000
1560.0,3,2,11,Metro City,Semi-Furnished,2,Good,7200000
1230.0,2,2,11,Metro City,Fully Furnished,2,Good,7500000
1069.0,2,2,9,Metro City,Unfurnished,1,Poor,5500000
1200.0,6,6,7,Metro City,Semi-Furnished,1,Good,22000000
1875.0,3,3,0,Metro City,Fully Furnished,1,Good,11000000
950.0,2,2,14,Metro City,Fully Furnished,1,Excellent,3500000
1350.0,3,2,15,Metro City,Unfurnished,0,Excellent,5300000
3875.0,3,3,9,Metro City,Unfurnished,1,Excellent,80000000
1800.0,3,3,19,Tier-2 City,Unfurnished,1,Poor,2650000
1000.0,2,2,4,Tier-1 City,Fully Furnished,3,Good,2750000
540.0,1,1,16,Tier-1 City,Unfurnished,1,Poor,1700000
3000.0,4,5,13,Metro City,Semi-Furnished,2,Good,26000000
2400.0,5,5,2,Metro City,Unfurnished,3,Excellent,70000000
606.0,1,1,14,Tier-1 City,Fully Furnished,1,Good,2800000
1810.0,3,3,3,Rural Area,Unfurnished,1,Good,1700000
1200.0,8,7,15,Metro City,Semi-Furnished,2,Good,35000000
1420.0,2,2,1,Tier-2 City,Semi-Furnished,2,Excellent,3550000
1600.0,5,5,3,Metro City,Unfurnished,2,Good,14000000
950.0,2,2,5,Metro City,Semi-Furnished,1,Excellent,4500000
1615.0,3,3,11,Tier-2 City,Semi-Furnished,1,Excellent,2200000
1693.0,3,3,13,Rural Area,Fully Furnished,1,Excellent,700000
1200.0,8,8,10,Metro City,Semi-Furnished,1,Good,13500000
1175.0,2,2,10,Metro City,Semi-Furnished,0,Excellent,4700000
1850.0,3,3,17,Metro City,Fully Furnished,2,Excellent,11000000
1100.0,2,2,1,Tier-2 City,Semi-Furnished,1,Excellent,1900000
1227.0,2,2,13,Metro City,Unfurnished,0,Excellent,5350000
3300.0,3,3,2,Tier-1 City,Unfurnished,2,Good,9950000
1385.0,3,2,9,Tier-1 City,Semi-Furnished,1,Good,5450000
1148.0,2,2,11,Metro City,Semi-Furnished,2,Good,5600000
4348.5,4,4,9,Metro City,Fully Furnished,2,Good,30400000
1855.0,3,3,2,Metro City,Semi-Furnished,1,Good,14500000
1525.0,3,2,13,Metro City,Unfurnished,1,Good,8700000
1165.0,2,2,12,Metro City,Unfurnished,1,Good,6700000
1884.0,4,4,5,Metro City,Semi-Furnished,1,Good,12000000
1196.0,2,2,3,Metro City,Fully Furnished,2,Good,4500000
650.0,1,1,5,Metro City,Semi-Furnished,1,Excellent,2000000
1508.0,6,5,3,Metro City,Unfurnished,0,Excellent,24000000
1341.0,2,2,18,Metro City,Semi-Furnished,0,Excellent,7600000
2159.0,3,3,3,Metro City,Unfurnished,1,Poor,12000000
915.0,4,4,15,Tier-1 City,Unfurnished,2,Excellent,3300000
1070.0,2,2,6,Metro City,Semi-Furnished,2,Good,3900000
4400.0,2,3,23,Metro City,Fully Furnished,1,Excellent,47500000
1200.0,7,7,0,Metro City,Unfurnished,1,Good,22500000
1258.0,2,2,4,Tier-1 City,Semi-Furnished,1,Good,6100000
1100.0,2,2,8,Tier-2 City,Unfurnished,1,Good,2750000
1200.0,4,5,2,Tier-1 City,Semi-Furnished,0,Good,23250000
1014.0,2,2,7,Metro City,Unfurnished,2,Excellent,3500000
1075.0,2,2,18,Metro City,Semi-Furnished,1,Good,4300000
1200.0,2,2,18,Metro City,Unfurnished,2,Good,6600000
3600.0,5,5,0,Metro City,Unfurnished,1,Good,51000000
3400.0,4,4,1,Metro City,Semi-Furnished,2,Good,19000000
1677.0,3,3,3,Tier-2 City,Semi-Furnished,1,Good,3500000
1068.0,2,2,0,Metro City,Unfurnished,0,Good,4300000
1644.0,3,3,1,Metro City,Unfurnished,2,Excellent,9250000
1897.0,3,3,11,Metro City,Unfurnished,2,Good,12000000
1216.0,2,2,9,Metro City,Fully Furnished,2,Excellent,8400000
1380.0,3,2,1,Tier-2 City,Unfurnished,1,Good,1950000
1800.0,3,3,19,Metro City,Unfurnished,1,Excellent,9000000
1255.0,2,2,22,Rural Area,Unfurnished,2,Good,1000000
1276.0,2,2,9,Metro City,Semi-Furnished,2,Good,4500000
600.0,4,2,19,Metro City,Semi-Furnished,3,Good,7200000
1200.0,7,6,13,Metro City,Semi-Furnished,2,Good,14000000
997.0,2,2,21,Metro City,Semi-Furnished,2,Good,5300000
800.0,3,3,6,Tier-1 City,Fully Furnished,1,Poor,6500000
1532.0,3,3,11,Metro City,Semi-Furnished,1,Good,9200000
820.0,2,2,4,Tier-1 City,Fully Furnished,1,Excellent,3450000
1500.0,3,3,22,Metro City,Semi-Furnished,1,Excellent,9000000
912.0,3,2,1,Metro City,Unfurnished,0,Excellent,7000000
1200.0,2,2,21,Metro City,Semi-Furnished,0,Good,3450000
2400.0,4,5,14,Tier-1 City,Unfurnished,2,Excellent,18450000
1090.0,2,2,3,Metro City,Fully Furnished,1,Poor,5700000
1180.0,2,2,21,Metro City,Semi-Furnished,1,Good,6300000
1205.0,2,2,9,Metro City,Fully Furnished,1,Excellent,7500000
1680.0,3,3,2,Metro City,Semi-Furnished,2,Good,13000000
1440.0,5,5,3,Rural Area,Unfurnished,1,Good,1500000
1075.0,2,2,17,Tier-2 City,Unfurnished,3,Excellent,1550000
1000.0,2,2,22,Metro City,Unfurnished,1,Good,3500000
1225.0,2,2,15,Tier-1 City,Semi-Furnished,0,Poor,3250000
1041.0,2,2,1,Metro City,Fully Furnished,1,Excellent,5300000
1390.0,3,2,1,Metro City,Unfurnished,2,Excellent,7650000
1323.0,2,2,15,Metro City,Semi-Furnished,1,Excellent,7400000
1452.0,3,3,17,Metro City,Unfurnished,2,Excellent,6100000
900.0,2,2,4,Metro City,Semi-Furnished,3,Excellent,2700000
4000.0,4,4,1,Metro City,Unfurnished,1,Good,32500000
2400.0,3,3,12,Metro City,Semi-Furnished,2,Excellent,17700000
1700.0,3,3,0,Tier-2 City,Unfurnished,2,Poor,7650000
1153.0,2,2,25,Metro City,Semi-Furnished,2,Excellent,5800000
1750.0,3,3,21,Metro City,Unfurnished,2,Excellent,15000000
3000.0,6,7,5,Metro City,Semi-Furnished,1,Excellent,21000000
1655.0,3,3,6,Metro City,Unfurnished,1,Excellent,13100000
1344.0,2,2,17,Metro City,Semi-Furnished,1,Excellent,10800000
1679.0,3,3,9,Tier-1 City,Semi-Furnished,1,Poor,6550000
1000.0,2,2,7,Metro City,Unfurnished,1,Good,3600000
1000.0,2,2,21,Metro City,Fully Furnished,1,Good,3300000
1530.0,3,3,10,Metro City,Semi-Furnished,1,Excellent,10500000
1190.0,2,2,22,Metro City,Semi-Furnished,1,Excellent,10000000
610.0,1,1,2,Metro City,Semi-Furnished,0,Good,2800000
1133.0,2,2,9,Tier-1 City,Semi-Furnished,1,Good,2350000
1555.0,3,3,22,Tier-1 City,Unfurnished,3,Good,6050000
1600.0,3,3,0,Metro City,Semi-Furnished,2,Good,7200000
1050.0,4,3,4,Metro City,Semi-Furnished,1,Good,14700000
970.0,2,2,4,Metro City,Unfurnished,3,Good,3300000
1050.0,2,2,1,Metro City,Semi-Furnished,0,Good,7100000
1150.0,2,2,14,Metro City,Semi-Furnished,1,Good,5000000
850.0,1,1,18,Metro City,Unfurnished,1,Excellent,7800000
1896.0,3,3,0,Metro City,Semi-Furnished,1,Good,7500000
1000.0,2,2,23,Metro City,Unfurnished,0,Poor,4500000
1392.0,2,2,10,Metro City,Semi-Furnished,1,Good,9800000
1600.0,3,4,12,Tier-1 City,Semi-Furnished,0,Excellent,8500000
646.0,1,1,22,Metro City,Semi-Furnished,1,Good,2600000
1235.0,2,2,17,Metro City,Fully Furnished,0,Good,4700000
1750.0,3,3,4,Metro City,Semi-Furnished,2,Excellent,11000000
1045.0,2,2,6,Metro City,Unfurnished,1,Good,4800000
1100.0,2,2,1,Metro City,Semi-Furnished,2,Excellent,5000000
1100.0,2,2,23,Metro City,Semi-Furnished,0,Good,4500000
628.0,1,1,5,Metro City,Semi-Furnished,1,Good,2400000
1245.0,3,2,15,Metro City,Fully Furnished,1,Good,4350000
1450.0,2,2,6,Metro City,Unfurnished,0,Excellent,5600000
1350.0,2,2,6,Metro City,Semi-Furnished,1,Good,18500000
1500.0,2,2,0,Metro City,Fully Furnished,1,Good,7800000
1255.0,2,2,6,Metro City,Unfurnished,1,Poor,5450000
1125.0,2,2,2,Tier-2 City,Unfurnished,2,Good,2000000
3235.0,3,3,19,Metro City,Fully Furnished,2,Good,23500000
1095.0,2,2,2,Tier-1 City,Semi-Furnished,2,Poor,2750000
1176.0,2,2,2,Metro City,Semi-Furnished,1,Excellent,5000000
1380.0,3,2,1,Metro City,Unfurnished,1,Good,5200000
1255.0,2,2,10,Metro City,Fully Furnished,1,Excellent,5550000
1090.0,2,2,2,Metro City,Unfurnished,1,Good,3800000
734.0,1,1,14,Metro City,Fully Furnished,2,Good,2000000
3042.0,4,4,10,Tier-1 City,Unfurnished,1,Good,9300000
1185.0,2,2,19,Metro City,Fully Furnished,0,Good,5100000
2330.0,3,3,6,Metro City,Fully Furnished,1,Good,16200000
1174.0,2,2,16,Metro City,Unfurnished,0,Excellent,7400000
1047.0,2,2,12,Tier-2 City,Semi-Furnished,2,Good,3500000
856.0,2,2,6,Metro City,Semi-Furnished,2,Excellent,4000000
1700.0,3,3,5,Metro City,Fully Furnished,2,Good,8800000
1235.0,2,2,23,Metro City,Fully Furnished,1,Excellent,4950000
1690.0,3,3,25,Metro City,Unfurnished,3,Good,8500000
1600.0,3,2,1,Rural Area,Semi-Furnished,1,Good,1200000
1560.0,5,5,7,Tier-1 City,Fully Furnished,1,Poor,9100000
1086.0,2,2,2,Tier-2 City,Unfurnished,1,Good,1800000
1136.0,2,2,4,Metro City,Semi-Furnished,2,Excellent,6450000
1340.0,2,2,15,Metro City,Semi-Furnished,1,Good,6500000
600.0,1,1,4,Metro City,Unfurnished,1,Excellent,2000000
3435.0,4,2,5,Metro City,Fully Furnished,1,Excellent,34100000
1500.0,5,5,3,Metro City,Unfurnished,1,Good,17500000
900.0,2,2,1,Tier-1 City,Semi-Furnished,0,Excellent,3450000
1200.0,4,4,8,Metro City,Unfurnished,2,Good,20500000
1200.0,4,5,9,Metro City,Fully Furnished,0,Excellent,32500000
1090.0,2,2,18,Metro City,Semi-Furnished,1,Good,4350000
660.0,2,1,5,Metro City,Semi-Furnished,1,Poor,2300000
840.0,2,2,5,Metro City,Fully Furnished,1,Excellent,4500000
1200.0,3,3,3,Metro City,Semi-Furnished,1,Good,13000000
1400.0,3,2,10,Tier-1 City,Fully Furnished,0,Good,5550000
3000.0,7,6,13,Metro City,Unfurnished,2,Good,18000000
1602.0,2,2,18,Metro City,Fully Furnished,1,Good,10400000
1074.0,2,2,8,Metro City,Fully Furnished,1,Excellent,4300000
550.0,1,1,5,Metro City,Unfurnished,2,Good,1600000
1170.0,2,2,7,Metro City,Unfurnished,1,Good,8600000
2648.0,4,5,20,Metro City,Fully Furnished,1,Excellent,25150000
850.0,1,1,11,Tier-1 City,Semi-Furnished,1,Good,4150000
1200.0,6,6,12,Metro City,Fully Furnished,0,Excellent,13200000
1530.0,3,2,11,Metro City,Semi-Furnished,1,Good,7450000
1100.0,2,2,13,Tier-1 City,Unfurnished,1,Good,5150000
697.0,1,1,6,Rural Area,Semi-Furnished,1,Good,500000
2912.5,4,6,13,Metro City,Semi-Furnished,2,Excellent,12550000
1200.0,7,8,16,Tier-1 City,Semi-Furnished,0,Good,11050000
1600.0,3,3,12,Metro City,Unfurnished,1,Excellent,8500000
1300.0,3,2,10,Metro City,Fully Furnished,2,Good,3900000
2570.0,5,4,24,Metro City,Semi-Furnished,3,Excellent,14100000
1448.0,2,2,22,Metro City,Semi-Furnished,1,Good,6800000
1100.0,2,2,7,Metro City,Semi-Furnished,1,Poor,4800000
1000.0,2,2,21,Metro City,Semi-Furnished,2,Excellent,4500000
1332.0,2,2,4,Metro City,Semi-Furnished,1,Good,7900000
2400.0,9,8,0,Metro City,Fully Furnished,2,Poor,32500000
1280.0,2,2,12,Metro City,Fully Furnished,2,Excellent,7500000
1250.0,2,2,3,Tier-2 City,Unfurnished,1,Good,2300000
1216.0,2,2,8,Tier-1 City,Semi-Furnished,2,Good,4950000
1200.0,2,2,1,Metro City,Fully Furnished,1,Good,8200000
1000.0,2,2,18,Metro City,Semi-Furnished,1,Excellent,4000000
1090.0,2,2,2,Metro City,Semi-Furnished,1,Good,5200000
1408.0,3,3,20,Metro City,Unfurnished,1,Good,8000000
3850.0,3,3,12,Metro City,Semi-Furnished,1,Poor,65000000
1250.0,3,3,3,Metro City,Unfurnished,2,Excellent,3950000
10000.0,5,4,0,Metro City,Semi-Furnished,1,Good,97500000
1000.0,2,2,0,Metro City,Semi-Furnished,2,Excellent,3000000
950.0,3,3,15,Metro City,Semi-Furnished,0,Poor,13000000
1375.0,3,3,3,Metro City,Fully Furnished,0,Excellent,7000000
1112.0,2,2,6,Tier-2 City,Unfurnished,1,Poor,3650000
1025.0,3,2,11,Metro City,Unfurnished,0,Poor,4800000
1200.0,2,2,1,Metro City,Semi-Furnished,1,Good,5200000
3309.0,4,4,8,Metro City,Fully Furnished,1,Excellent,32500000
708.0,2,1,13,Tier-1 City,Unfurnished,1,Good,3050000
1165.0,2,2,10,Tier-1 City,Unfurnished,1,Good,4000000
539.0,1,1,6,Metro City,Fully Furnished,1,Good,4500000
1400.0,2,2,8,Tier-1 City,Fully Furnished,2,Good,5250000
1265.0,2,2,12,Tier-2 City,Unfurnished,3,Good,2150000
1450.0,3,3,10,Metro City,Semi-Furnished,2,Good,7500000
1350.0,2,2,6,Rural Area,Semi-Furnished,2,Good,1050000
1166.0,2,2,17,Metro City,Semi-Furnished,1,Excellent,3750000
1270.0,2,2,16,Tier-2 City,Fully Furnished,0,Good,4400000
1785.0,3,3,1,Metro City,Fully Furnished,1,Excellent,12000000
1355.0,3,2,2,Metro City,Fully Furnished,1,Excellent,6100000
1000.0,2,2,2,Metro City,Semi-Furnished,0,Good,3500000
1500.0,3,3,8,Metro City,Unfurnished,2,Good,10200000
1879.0,3,3,4,Tier-1 City,Semi-Furnished,1,Excellent,9600000
1016.0,2,2,5,Metro City,Semi-Furnished,2,Excellent,5800000
1210.0,2,2,6,Metro City,Unfurnished,1,Good,6000000
1305.0,3,2,0,Metro City,Fully Furnished,1,Poor,6900000
1200.0,3,3,9,Metro City,Semi-Furnished,2,Good,6600000
1436.0,3,3,10,Metro City,Unfurnished,0,Excellent,7000000
826.0,2,2,0,Metro City,Semi-Furnished,1,Excellent,3600000
1005.0,2,2,5,Metro City,Semi-Furnished,1,Excellent,3500000
1231.0,2,2,9,Metro City,Semi-Furnished,2,Excellent,8450000
3200.0,4,4,20,Metro City,Unfurnished,1,Excellent,28000000
